ID,Cod_Esp_Gen,STRAP,STRAP_syn,nom,auteur,statut,detail,nom_FR,nom_EN,Ref,STRAP_prev,IML Collection,Maritimes,NAFO,NAFO _sp. pr._,COSTACA,NMFS,Plancton,TSN,AphiaID,ScientificName,Authority,Match type,Taxon status,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,isMarine,isBrackish,isFresh,Actions,CaRMS,OBIS,Brunel,IML,null_COBI,pas_en_GSL,GSLMF
3877,991,175,,Oncorhynchus mykiss,"(Walbaum, 1792)",,,truite arc-en-ciel,rainbow trout,AF5,175,098_07820,69,,,,431,,161989,127185,Oncorhynchus mykiss,"(Walbaum, 1792)",exact,accepted,127185,Oncorhynchus mykiss,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,,mykiss,,1,1,1,,,1,,1,,,1
3878,,,,Oncorhynchus nerka,"(Walbaum, 1792)",,,saumon rouge,sockeye salmon,SC,,,,,,,,,161979,254569,Oncorhynchus nerka,"(Walbaum, 1792)",exact,accepted,254569,Oncorhynchus nerka,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,,nerka,,1,1,1,,,,,,1,,
3879,992,185,,Oncorhynchus tshawytscha,"(Walbaum, 1792)",,,saumon quinnat,chinook salmon,SS,185,,,,,,,,161980,158075,Oncorhynchus tshawytscha,"(Walbaum, 1792)",exact,accepted,158075,Oncorhynchus tshawytscha,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,,tshawytscha,,1,1,1,,,,,,1,,
3880,988,183,,Oncorhynchus,"Suckley, 1862",,,saumon pacifique,Pacific salmons,UN,183,,,,,,,,161974,126140,Oncorhynchus,"Suckley, 1861",exact,accepted,126140,Oncorhynchus,"Suckley, 1861",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,,,,1,0,0,,,,,,1,,
3881,,,,Prosopium coulterii,"(Eigenmann & Eigenmann, 1892)",,,ménomini pygmé,pigmy whitefish,ITIS,,,,,,,,,553389,567545,Prosopium coulterii,"(Eigenmann & Eigenmann, 1892)",exact,accepted,567545,Prosopium coulterii,"(Eigenmann & Eigenmann, 1892)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Prosopium,,coulterii,,0,0,1,,,,,,1,,
3882,987,182,,Prosopium cylindraceum,"(Pallas, 1784)",,,ménomini rond,round whitefish,AF4,182,098_07850,,,,,,,162008,282373,Prosopium cylindraceum,"(Pennant, 1784)",exact,accepted,282373,Prosopium cylindraceum,"(Pennant, 1784)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Prosopium,,cylindraceum,,0,1,1,,,,,,1,,
3883,,,,Prosopium,"Jordan, 1878",,,ménomini (Prosopium sp.),whitefish (Prosopium sp.),ES,,,,,,,,,162007,270532,Prosopium,"Jordan, 1878",exact,accepted,270532,Prosopium,"Jordan, 1878",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Prosopium,,,,0,1,1,,,,,,1,,
3884,994,173,,Salmo salar,"Linnaeus, 1758",,,saumon atlantique,Atlantic salmon,SS,173,098_07821,65,318,55,354,894,,161996,127186,Salmo salar,"Linnaeus, 1758",exact,accepted,127186,Salmo salar,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,,salar,,1,1,1,,1,1,,1,,,1
3885,995,174,,Salmo trutta,"Linnaeus, 1758",,,truite brune,brown trout,SS,174,098_07822,75,,,363,432,,161997,127187,Salmo trutta,"Linnaeus, 1758",exact,alternate representation,223866,Salmo trutta trutta,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,,trutta,,1,1,1,,,,,,1,,
3886,993,172,,Salmo,"Linnaeus, 1758",,,saumon (Salmo sp.),Atlantic salmons,UN,172,,273,432,,,,,161994,126141,Salmo,"Linnaeus, 1758",exact,accepted,126141,Salmo,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,,,,1,0,0,,,,,,1,,
3887,997,177,,Salvelinus alpinus,"(Linnaeus, 1758)",,,omble chevalier,Arctic char,SS,177,098_07830,76,,,,,,162001,127188,Salvelinus alpinus,"(Linnaeus, 1758)",exact,alternate representation,293724,Salvelinus alpinus alpinus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,,alpinus,,1,1,1,,,1,,1,,,
3888,,,,Salvelinus confluentus,"(Suckley, 1858)",,,omble à tête plate,bull trout,SC,,,,,,,,,162004,274352,Salvelinus confluentus,"(Suckley, 1859)",exact,accepted,274352,Salvelinus confluentus,"(Suckley, 1859)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,,confluentus,,1,1,1,,,,,,1,,
3889,998,178,,Salvelinus fontinalis,"(Mitchill, 1814)",,,truite mouchetée,brook trout,AF5,178,098_07831,77,,,,,,162003,154241,Salvelinus fontinalis,"(Mitchill, 1814)",exact,accepted,154241,Salvelinus fontinalis,"(Mitchill, 1814)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,,fontinalis,,1,1,1,,1,1,,1,,,1
3890,,,,Salvelinus malma,"(Walbaum, 1792)",,,Dolly varden,Dolly varden,SC,,,,,,,,,162000,254570,Salvelinus malma,"(Walbaum, 1792)",exact,alternate representation,293728,Salvelinus malma malma,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,,malma,,1,1,1,,,,,,1,,
3891,999,179,,Salvelinus namaycush,"(Walbaum, 1792)",,,touladi,lake trout,AF4,179,,,,,,,,162002,567548,Salvelinus namaycush,"(Walbaum, 1792)",exact,accepted,567548,Salvelinus namaycush,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,,namaycush,,0,0,1,,,,,,1,,
3892,996,176,,Salvelinus,"(Nilsson Richardson, 1836)",,,omble (Salvelinus sp.),chars (Salvelinus sp.),UN,176,,,342,,361,,,161999,126142,Salvelinus,"Richardson, 1836",exact,accepted,126142,Salvelinus,"Richardson, 1836",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,,,,1,0,0,,,,,,1,,
3893,,,,Thymallus arcticus,"(Pallas, 1776)",,,ombre arctique,Arctic grayling,SC,,098_07840,,,,,,,162016,254571,Thymallus arcticus,"(Pallas, 1776)",exact,accepted,254571,Thymallus arcticus,"(Pallas, 1776)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Thymallus,,arcticus,,0,0,1,,,,,,1,,
3894,,,,Thymallus,"Cuvier, 1829",,,ombre (Thymallus sp.),grayling (Thymallus sp.),ES,,,,,,,,,162015,154242,Thymallus,"Linck, 1790",exact,accepted,154242,Thymallus,"Linck, 1790",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Thymallus,,,,1,0,0,,,,,,1,,
3895,985,171,,Salmonidae,,,,truite et saumon,"trout, salmon",AF6,171,098_07800,980,,,,,,161931,125587,Salmonidae,"Jarocki or Schinz, 1822",exact,accepted,125587,Salmonidae,"Jarocki or Schinz, 1822",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,,,,,1,,,,,,,,1,,
3896,,,,Coregoninae,,,,corégone,whitefish,ITIS,,,,,,,,,623284,154736,Coregoninae,"Bonaparte, 1845",exact,accepted,154736,Coregoninae,"Bonaparte, 1845",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,,,,,,,,,,,,,1,,
3897,,,,Salmoninae,,,,saumon,salmon,ITIS,,,,,,,,,623286,154188,Salmoninae,"Jarocki or Schinz, 1822",exact,accepted,154188,Salmoninae,"Jarocki or Schinz, 1822",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,,,,,,,,,,,,,1,,
3898,,,,Thymallinae,,,,ombre,grayling,ITIS,,,,,,,,,623285,154223,Thymallinae,"Gill, 1885",exact,accepted,154223,Thymallinae,"Gill, 1885",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,,,,,,,,,,,,,1,,
3899,961,163,,Salmoniformes,,,,poisson (Salmoniformes),(Salmoniformes),AF6,163,,294,,,,,,161929,10305,Salmoniformes,,exact,accepted,10305,Salmoniformes,,Animalia,Chordata,Actinopterygii,Salmoniformes,,,,,,1,,,,,,,,1,,
3900,1272,838,,Aspidophoroides monopterygius,"(Bloch, 1786)",,,poisson-alligator atlantique,alligatorfish,SS,838,098_00210,340,,,,165,2021,167439,159459,Aspidophoroides monopterygius,"(Bloch, 1786)",exact,accepted,159459,Aspidophoroides monopterygius,"(Bloch, 1786)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Aspidophoroides,,monopterygius,,1,0,0,,1,1,,1,,,1
3901,1273,837,,Aspidophoroides olrikii,"Lütken, 1876", ,,poisson-alligator arctique,Arctic alligatorfish,SS,837,098_00211,,,,,,,692156,309268,Aspidophoroides olrikii,"Lütken, 1877",exact,accepted,309268,Aspidophoroides olrikii,"Lütken, 1877",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Ulcina,,olrikii,,1,1,0,,,,,,1,,1
3902,,,,Aspidophoroides,"Lacepède, 1802",,,poisson-alligator (Aspidophoroides sp.),alligatorfish (Aspidophoroides sp.),SS,,,,,,,,2020,167435,159458,Aspidophoroides,"Lacepède, 1801",exact,accepted,159458,Aspidophoroides,"Lacepède, 1801",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Aspidophoroides,,,,1,0,0,,,,,,1,,
3903,1274,836,,Leptagonus decagonus,"(Bloch & Schneider, 1801)",,,agone atlantique,Atlantic poacher,SS,836,098_00201,350,,,,,2010,167478,127191,Leptagonus decagonus,"(Bloch & Schneider, 1801)",exact,accepted,127191,Leptagonus decagonus,"(Bloch & Schneider, 1801)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Leptagonus,,decagonus,,1,0,0,,1,1,,1,,,1
3904,,,,Leptagonus,"Gill, 1861",,,poissons-alligator (Leptagonus sp.),alligatorfish (Leptagonus sp.),ES,,,,,,,,,167477,126145,Leptagonus,"Gill, 1861",exact,accepted,126145,Leptagonus,"Gill, 1861",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Leptagonus,,,,1,0,0,,,,,,1,,
3905,1273, ,837,Ulcina olrikii,"(Lütken, 1876)",synonyme code doublé,,poisson-alligator arctique,Arctic alligatorfish,AF6,837,098_00211,341,,,,,2022,643658,274356,Ulcina olrikii,"(Lütken, 1877)",exact,unaccepted,309268,Aspidophoroides olrikii,"Lütken, 1877",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Ulcina,,olrikii,,1,1,0,,1,1,,1,,,
3906,1271,835,,Agonidae,,,,poisson-alligator,poacher,AF6,835,,351,,,,,2000,167426,125588,Agonidae,"Swainson, 1839",exact,accepted,125588,Agonidae,"Swainson, 1839",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,,,,,1,,,,,,,,1,,
3907,1248,811,,Artediellus atlanticus,"Jordan & Evermann, 1898",,,hameçon atlantique,Atlantic hookear sculpin,SS,811,098_02902,880,,,,,,167208,127193,Artediellus atlanticus,"Jordan & Evermann, 1898",exact,accepted,127193,Artediellus atlanticus,"Jordan & Evermann, 1898",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artediellus,,atlanticus,,1,0,0,,1,1,,1,,,1
3908,,,,Artediellus scaber,"Knipowitch, 1907",,,hameçon rude,hamecon,MA,,098_02903,,,,,,,167206,127194,Artediellus scaber,"Knipowitsch, 1907",exact,accepted,127194,Artediellus scaber,"Knipowitsch, 1907",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artediellus,,scaber,,1,1,0,,,,,,1,,
3909,1249,812,,Artediellus uncinatus,"(Reinhardt, 1835)",,,hameçon neigeux,Arctic hookear sculpin,SS,812,098_02901,306,,,,,11031,167207,127195,Artediellus uncinatus,"(Reinhardt, 1834)",exact,accepted,127195,Artediellus uncinatus,"(Reinhardt, 1834)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artediellus,,uncinatus,,1,0,0,,1,1,,1,,,1
3910,1247,810,,Artediellus,"Jordan, 1887",,,hameçon (Artediellus sp.),hookear sculpin (Artediellus sp.),UN,810,098_02909,323,,,,159,,167201,126147,Artediellus,"Jordan, 1885",exact,accepted,126147,Artediellus,"Jordan, 1885",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artediellus,,,,1,0,0,,,,,,1,,
3911,1251,825,,Cottus bairdii,"Girard, 1850",,,chabot tacheté,mottled sculpin,AF6,825,098_02971,,,,,,11021,167237,578660,Cottus bairdii,"Girard, 1850",exact,accepted,578660,Cottus bairdii,"Girard, 1850",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,,bairdii,,0,0,1,,,,,,1,,
3912,1252,826,,Cottus cognatus,"Richardson, 1836",,,chabot visqueux,slimy sculpin,AF4,826,098_02972,,,,,,,167232,159512,Cottus cognatus,"Richardson, 1836",exact,accepted,159512,Cottus cognatus,"Richardson, 1836",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,,cognatus,,0,1,1,,,,,,1,,
3913,,,,Cottus ricei,"(Nelson, 1876)",,,chabot à tête plate,spoonhead sculpin,SC,,098_02970,,,,,,,167253,564966,Cottus ricei,"(Nelson, 1876)",exact,accepted,564966,Cottus ricei,"(Nelson, 1876)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,,ricei,,0,0,1,,,,,,1,,
3914,1250,824,,Cottus,"Linnaeus, 1758",,,chabot,muddlers,UN,824,,,,,,,,167229,126148,Cottus,"Linnaeus, 1758",exact,accepted,126148,Cottus,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,,,,1,0,0,,,,,,1,,
3915,1253,823,,Gymnocanthus tricuspis,"(Reinhardt, 1832)",,,tricorne arctique,Arctic staghorn sculpin,SS,823,098_02920,302,,,,,11041,167275,127198,Gymnocanthus tricuspis,"(Reinhardt, 1830)",exact,accepted,127198,Gymnocanthus tricuspis,"(Reinhardt, 1830)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Gymnocanthus,,tricuspis,,1,0,0,,1,1,,1,,,1
3916,,,,Gymnocanthus,"Swainson, 1839",,,tricorne (Gymnocanthus sp.),staghorn sculpin (Gymnocanthus sp.),ES,,,,,,,,,167271,126149,Gymnocanthus,"Swainson, 1839",exact,accepted,126149,Gymnocanthus,"Swainson, 1839",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Gymnocanthus,,,,1,0,0,,,,,,1,,
3917,1256,831,,Icelus bicornis,"(Reinhardt, 1840)",,,icèle à deux cornes,twohorn sculpin,SS,831,098_02940,313,,,,,11061,167188,127199,Icelus bicornis,"(Reinhardt, 1840)",exact,accepted,127199,Icelus bicornis,"(Reinhardt, 1840)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Icelus,,bicornis,,1,0,0,,1,1,,1,,,1
3918,1257,832,,Icelus spatula,"Gilbert & Burke, 1912",,,icèle spatulée,spatulate sculpin,SS,832,098_02941,314,,,,,11062,167192,127200,Icelus spatula,"Gilbert & Burke, 1912",exact,accepted,127200,Icelus spatula,"Gilbert & Burke, 1912",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Icelus,,spatula,,1,0,0,,1,1,,1,,,1
3919,1255,830,,Icelus,"Krøyer, 1845",,,icèle (Icelus sp.),sculpin (Icelus sp.),UN,830,098B_02949,318,,,,,11060,167187,126150,Icelus,"Krøyer, 1845",exact,accepted,126150,Icelus,"Krøyer, 1845",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Icelus,,,,1,0,0,,,,,,1,,
3920,1259,818,,Myoxocephalus aenaeus,"(Mitchill, 1814)",,,chaboisseau bronzé,grubby,AF5,818,098_02950,303,,,,166,11071,167321,159519,Myoxocephalus aenaeus,"(Mitchill, 1814)",exact,accepted,159519,Myoxocephalus aenaeus,"(Mitchill, 1814)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,aenaeus,,1,1,0,,1,1,,1,,,1
3921,1260,820,,Myoxocephalus octodecemspinosus,"(Mitchill, 1814)",,,chaboisseau à dix-huit-épines,longhorn sculpin,AF5,820,098_02951,300,,,,163,11073,167320,159520,Myoxocephalus octodecemspinosus,"(Mitchill, 1814)",exact,accepted,159520,Myoxocephalus octodecemspinosus,"(Mitchill, 1814)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,octodecemspinosus,,1,1,0,,1,1,,1,,,1
3922,1261,821,,Myoxocephalus quadricornis,"(Linnaeus, 1758)",,,chaboisseau quatre-cornes,fourhorn sculpin,SS,821,098_02952,315,,,,772,,167316,254529,Myoxocephalus quadricornis,"(Linnaeus, 1758)",exact,accepted,254529,Myoxocephalus quadricornis,"(Linnaeus, 1758)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,quadricornis,,1,1,1,,,,,,1,,
3923,1262,822,,Myoxocephalus scorpioides,"(Fabricius, 1780)",,,chaboisseau arctique,Arctic sculpin,SS,822,098_02953,316,,,,,,167317,127202,Myoxocephalus scorpioides,"(Fabricius, 1780)",exact,accepted,127202,Myoxocephalus scorpioides,"(Fabricius, 1780)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,scorpioides,,1,1,0,,,,,,1,,
3924,1263,819,,Myoxocephalus scorpius,"(Linnaeus, 1758)",,,chaboisseau à épines courtes,shorthorn sculpin,SS,819,098_02954,301,,,,162,11072,167318,127203,Myoxocephalus scorpius,"(Linnaeus, 1758)",exact,accepted,127203,Myoxocephalus scorpius,"(Linnaeus, 1758)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,scorpius,,1,1,0,,1,1,,1,,,1
3925,,,,Myoxocephalus thompsonii,"(Girard, 1851)",,,chabot de profondeur,deepwater sculpin,AF6,,,,,,,,,167323,567535,Myoxocephalus thompsonii,"(Girard, 1851)",exact,accepted,567535,Myoxocephalus thompsonii,"(Girard, 1851)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,thompsonii,,0,0,1,,,,,,1,,
3926,1258,817,,Myoxocephalus,"Tilesius, 1811",,,chaboisseau (Myoxocephalus sp.),horned sculpin egg,UN,817,098_02959,310,174,,,,11070,167311,126152,Myoxocephalus,"Tilesius, 1811",exact,accepted,126152,Myoxocephalus,"Tilesius, 1811",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,,,1,0,0,,,,,,1,,
3927,1258,817,,Myoxocephalus,"Tilesius, 1811",stade ontogénique,oeufs,chaboisseau (Myoxocephalus sp.) oeuf,horned sculpin egg,SS,817,098_02959,1228,,,,,11070,167311,126152,Myoxocephalus,"Tilesius, 1811",exact,accepted,126152,Myoxocephalus,"Tilesius, 1811",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,,,,1,0,0,,,,,,1,,
3928,1265,814,,Triglops murrayi,"Günther, 1888",,,faux-trigle armé,moustache sculpin,SS,814,098_02960,304,,,,161,11081,167375,127205,Triglops murrayi,"Günther, 1888",exact,accepted,127205,Triglops murrayi,"Günther, 1888",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Triglops,,murrayi,,1,0,0,,1,1,,1,,,1
3929,1266,815,,Triglops nybelini,"Jensen, 1944",,,faux-trigle à grands yeux,bigeye sculpin,SS,815,098_02961,305,,,,,,167376,127206,Triglops nybelini,"Jensen, 1944",exact,accepted,127206,Triglops nybelini,"Jensen, 1944",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Triglops,,nybelini,,1,0,0,,1,1,,1,,,1
3930,1267,816,,Triglops pingelii,"Reinhardt, 1837",,,faux-trigle bardé,ribbed sculpin,AF6,816,098_02962,317,,,,,,644643,127207,Triglops pingelii,"Reinhardt, 1837",exact,accepted,127207,Triglops pingelii,"Reinhardt, 1837",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Triglops,,pingelii,,1,0,0,,,,,,1,,
3931,1264,813,,Triglops,"Reinhardt, 1831",,,faux-trigle,mailed sculpins,UN,813,098B_02969,309,,,,,11080,167368,126154,Triglops,"Reinhardt, 1830",exact,accepted,126154,Triglops,"Reinhardt, 1830",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Triglops,,,,1,0,0,,,,,,1,,
3932,1246,808,,Cottidae,,,,chaboisseau,sculpin,AF6,808,,312,,,,160,11000,167196,125589,Cottidae,"Bonaparte, 1831",exact,accepted,125589,Cottidae,"Bonaparte, 1831",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,,,,,1,,,,,,,,1,,
3933,1246,808,,Cottidae,,doublon désuet, ,chaboisseau,sculpin,AF6,808,,311,,,,,11000,167196,125589,Cottidae,"Bonaparte, 1831",exact,accepted,125589,Cottidae,"Bonaparte, 1831",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,,,,,1,,,,,,,,1,,
3934,,,,Cyclopteropsis jordani,"Soldatov, 1929",,,petite poule de mer douce,smooth lumpfish,MA,,,,,,,,,643949,274488,Cyclopteropsis jordani,"Soldatov, 1929",exact,accepted,274488,Cyclopteropsis jordani,"Soldatov, 1929",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopteropsis,,jordani,,1,0,0,,,,,,1,,
3935,1276,850,,Cyclopteropsis mcalpini,"(Fowler, 1914)",,,petite poule de mer arctique McAlpine,Arctic lumpfish,AF6,850,,,,,,,,643951,127213,Cyclopteropsis mcalpini,"(Fowler, 1914)",exact,accepted,127213,Cyclopteropsis mcalpini,"(Fowler, 1914)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopteropsis,,mcalpini,,1,0,0,,,,,,1,,
3936,,,,Cyclopteropsis,"Soldatov & Popov, 1929",,,lompe (Cyclopteropsis sp.),lumpfish (Cyclopteropsis sp.),ES,,,,,,,,,167531,126157,Cyclopteropsis,"Soldatov & Popov, 1929",exact,accepted,126157,Cyclopteropsis,"Soldatov & Popov, 1929",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopteropsis,,,,1,0,0,,,,,,1,,
3937,1277,849,,Cyclopterus lumpus,"Linnaeus, 1758",,,grosse poule de mer,lumpfish egg,SS,849,098_03010,501,154,,176,168,12011,167612,127214,Cyclopterus lumpus,"Linnaeus, 1758",exact,accepted,127214,Cyclopterus lumpus,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,,lumpus,,1,0,0,,1,1,,1,,,1
3938,1277,849,,Cyclopterus lumpus,"Linnaeus, 1758",stade ontogénique,oeufs,grosse poule de mer oeuf,lumpfish egg,SS,849,098_03010,1225,,,928,,12011,167612,127214,Cyclopterus lumpus,"Linnaeus, 1758",exact,accepted,127214,Cyclopterus lumpus,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,,lumpus,,1,0,0,,1,1,,1,,,1
3939,,,,Cyclopterus,"Linnaeus, 1758",,,lompe (Cyclopterus sp.),lumpfish (Cyclopterus sp.),ES,,,,,,,,,167611,126158,Cyclopterus,"Linnaeus, 1758",exact,accepted,126158,Cyclopterus,"Linnaeus, 1758",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,,,,1,0,0,,,,,,1,,
3940,1279,846,,Eumicrotremus derjugini,"Popov, 1926",,,petite poule de mer arctique,leatherfin lumpsucker,SS,846,098_03020,509,,,,,,167541,127215,Eumicrotremus derjugini,"Popov, 1926",exact,accepted,127215,Eumicrotremus derjugini,"Popov, 1926",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Eumicrotremus,,derjugini,,1,0,0,,,,,,1,,
3941,1280,844,,Eumicrotremus spinosus,"(Fabricius, 1776)",européene,,petite poule de mer atlantique,Atlantic spiny lumpfish,AF6,844,098_03021,502,,,,169,,167545,127217,Eumicrotremus spinosus,"(Fabricius, 1776)",exact,accepted,127217,Eumicrotremus spinosus,"(Fabricius, 1776)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Eumicrotremus,,spinosus,,1,0,0,,1,1,,1,,1,1
3942,1280,844,,Eumicrotremus spinosus,"(Müller, 1777)",doublon désuet,,petite poule de mer atlantique,Atlantic spiny lumpfish,SS,847,098_03021,,,,,169,,167545,127217,Eumicrotremus spinosus,"(Fabricius, 1776)",exact,accepted,127217,Eumicrotremus spinosus,"(Fabricius, 1776)",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Eumicrotremus,,spinosus,,1,0,0,,1,1,,1,,,1
3943,1281,845,,Eumicrotremus spinosus variabilis,"(Müller, 1777)",erreur et morphotype,,petite poule de mer atlantique (lisse),Atlantic spiny lumpfish (smooth),SS,845,098_03021,,,,,,, ,1552956,Eumicrotremus spinosus variabilis,"Jensen, 1944",exact,unaccepted,127215,Eumicrotremus derjugini,"Popov, 1926",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Eumicrotremus,,derjugini,variabilis,1,0,0,,,,,,1,,1
3944,2146,847,,Eumicrotremus terraenovae,"Myers and Böhlke, 1950",,,petite poule de mer de Terre-Neuve,Newfoundland spiny lumpsucker,WoRMS,,098_03022,,,,,,,643984,159521,Eumicrotremus terraenovae,"Myers & Böhlke, 1950",exact,accepted,159521,Eumicrotremus terraenovae,"Myers & Böhlke, 1950",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Eumicrotremus,,terraenovae,,1,0,0,,1,,,1,,,1
3945,1278,843,,Eumicrotremus,"Gill, 1864",,,petite poules de mer,spiny lumpfish,UN,843,,,,,,,,167537,126159,Eumicrotremus,"Gill, 1862",exact,accepted,126159,Eumicrotremus,"Gill, 1862",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Eumicrotremus,,,,1,0,0,,,,,,1,,
3946,1275,842,,Cyclopteridae,,,,poule de mer,lumpfish,AF6,842,098B_03000,514,,,,249,12000,167483,125590,Cyclopteridae,"Bonaparte, 1831",exact,accepted,125590,Cyclopteridae,"Bonaparte, 1831",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,,,,,1,,,,,,,,1,,
3947,,,,Liparinae,"Gill, 1861",non-valide,,limace de mer,snailfish ,ITIS,853,,,,,,,,643446,154754,Liparinae,,exact,unaccepted,234519,Liparidae,"Gill, 1861",Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,,,,,,,,,,,,,1,,
